Unnamed: 0,Steps,Time [s],[A] Directional Deformation Flexible (Min) [m],[B] Directional Deformation Flexible (Max) [m],[C] Directional Deformation SiC (Min) [m],[D] Directional Deformation SiC (Max) [m],[E] Directional Deformation Asperity (Min) [m],[F] Directional Deformation Asperity (Max) [m],[G] Directional Velocity Flexible (Min) [m/s],[H] Directional Velocity Flexible (Max) [m/s],[I] Directional Velocity SiC (Min) [m/s],[J] Directional Velocity SiC (Max) [m/s],[K] Directional Velocity Asperity (Min) [m/s],[L] Directional Velocity Asperity (Max) [m/s],[M] Directional Acceleration Flexible (Min) [m/s²],[N] Directional Acceleration Flexible (Max) [m/s²],[O] Directional Acceleration SiC (Min) [m/s²],[P] Directional Acceleration SiC (Max) [m/s²],[Q] Directional Acceleration Asperity (Min) [m/s²],[R] Directional Acceleration Asperity (Max) [m/s²],[S] Equivalent Elastic Strain Flexible (Min) [m/m],[T] Equivalent Elastic Strain Flexible (Max) [m/m],[U] Equivalent Elastic Strain SiC (Min) [m/m],[V] Equivalent Elastic Strain SiC (Max) [m/m],[W] Equivalent Elastic Strain Asperity (Min) [m/m],[X] Equivalent Elastic Strain Asperity (Max) [m/m],[Y] Equivalent Stress Flexible (Min) [Pa],[Z] Equivalent Stress Flexible (Max) [Pa],[AA] Equivalent Stress SiC (Min) [Pa],[AB] Equivalent Stress SiC (Max) [Pa],[AC] Equivalent Stress Asperity (Min) [Pa],[AD] Equivalent Stress Asperity (Max) [Pa],[AE] Directional Deformation 4 (Min) [m],[AF] Directional Deformation 4 (Max) [m],[AG] Directional Velocity 4 (Min) [m/s],[AH] Directional Velocity 4 (Max) [m/s],[AI] Directional Acceleration (Min) [m/s²],[AJ] Directional Acceleration (Max) [m/s²],[AK] Equivalent Elastic Strain 4 (Min) [m/m],[AL] Equivalent Elastic Strain 4 (Max) [m/m],[AM] Equivalent Stress 4 (Min) [Pa],[AN] Equivalent Stress 4 (Max) [Pa]
146,1,1.86E-05,-1.01E-04,5.32E-06,-9.36E-05,-8.28E-05,-1.01E-04,5.32E-06,-0.15743,5.2749,3.969,5.2749,-0.15743,0.67308,-7.35E+06,8.66E+06,-2.24E+06,2.38E+06,-7.35E+06,8.66E+06,0.00E+00,5.39E-03,2.37E-07,1.31E-03,0,5.39E-03,0,5.18E+08,9.56E+04,2.01E+08,0,5.18E+08,-1.01E-04,5.32E-06,-0.15743,5.2749,-7.35E+06,8.66E+06,0,5.39E-03,0,5.18E+08
147,1,1.87E-05,-1.01E-04,5.35E-06,-9.31E-05,-8.22E-05,-1.01E-04,5.35E-06,-0.22449,5.2539,3.9763,5.2539,-0.22449,0.58747,-1.26E+07,7.47E+06,-2.04E+06,2.56E+06,-1.26E+07,7.47E+06,0.00E+00,5.39E-03,1.62E-07,1.31E-03,0,5.39E-03,0,5.18E+08,5.21E+04,2.02E+08,0,5.18E+08,-1.01E-04,5.35E-06,-0.22449,5.2539,-1.26E+07,7.47E+06,0,5.39E-03,0,5.18E+08
148,1,1.89E-05,-1.01E-04,5.40E-06,-9.26E-05,-8.15E-05,-1.01E-04,5.40E-06,-0.45166,5.2695,3.9757,5.2695,-0.45166,0.49222,-1.85E+07,8.83E+06,-3.36E+06,2.19E+06,-1.85E+07,8.83E+06,0.00E+00,5.38E-03,1.19E-07,1.31E-03,0,5.38E-03,0,5.18E+08,3.37E+04,2.02E+08,0,5.18E+08,-1.01E-04,5.40E-06,-0.45166,5.2695,-1.85E+07,8.83E+06,0,5.38E-03,0,5.18E+08
149,1,1.90E-05,-1.01E-04,5.41E-06,-9.21E-05,-8.08E-05,-1.01E-04,5.41E-06,-0.81632,5.2796,3.9808,5.2796,-0.81632,0.24046,-1.18E+07,7.44E+06,-2.07E+06,3.43E+06,-1.18E+07,7.44E+06,0.00E+00,5.38E-03,2.07E-07,1.31E-03,0,5.38E-03,0,5.16E+08,8.23E+04,2.02E+08,0,5.16E+08,-1.01E-04,5.41E-06,-0.81632,5.2796,-1.18E+07,7.44E+06,0,5.38E-03,0,5.16E+08
150,1,1.91E-05,-1.01E-04,5.39E-06,-9.16E-05,-8.01E-05,-1.01E-04,5.39E-06,-0.72765,5.2867,3.9997,5.2867,-0.72765,0.30141,-8.25E+06,8.35E+06,-2.31E+06,3.33E+06,-8.25E+06,8.35E+06,0.00E+00,5.37E-03,1.48E-07,1.31E-03,0,5.37E-03,0.00E+00,5.27E+08,2.79E+04,2.02E+08,0,5.27E+08,-1.01E-04,5.39E-06,-0.72765,5.2867,-8.25E+06,8.35E+06,0,5.37E-03,0,5.27E+08
151,1,1.93E-05,-1.01E-04,5.37E-06,-9.11E-05,-7.94E-05,-1.01E-04,5.37E-06,-0.62599,5.3117,3.9967,5.3117,-0.62599,0.29445,-5.89E+06,7.96E+06,-1.19E+06,2.48E+06,-5.89E+06,7.96E+06,0.00E+00,5.40E-03,1.33E-07,1.31E-03,0,5.40E-03,0,5.30E+08,3.36E+04,2.01E+08,0,5.30E+08,-1.01E-04,5.37E-06,-0.62599,5.3117,-5.89E+06,7.96E+06,0,5.40E-03,0,5.30E+08
152,1,1.94E-05,-1.01E-04,5.38E-06,-9.06E-05,-7.88E-05,-1.01E-04,5.38E-06,-0.40736,5.2954,4.0065,5.2954,-0.40736,0.44971,-6.81E+06,8.42E+06,-1.56E+06,1.40E+06,-6.81E+06,8.42E+06,0.00E+00,5.39E-03,1.81E-07,1.31E-03,0,5.39E-03,0,5.30E+08,4.38E+04,2.01E+08,0,5.30E+08,-1.01E-04,5.38E-06,-0.40736,5.2954,-6.81E+06,8.42E+06,0,5.39E-03,0,5.30E+08
153,1,1.95E-05,-1.01E-04,5.39E-06,-9.01E-05,-7.81E-05,-1.01E-04,5.39E-06,-0.15976,5.2762,3.9865,5.2762,-0.15976,0.70958,-7.09E+06,7.79E+06,-1.62E+06,1.08E+06,-7.09E+06,7.79E+06,0.00E+00,5.37E-03,3.06E-07,1.31E-03,0,5.37E-03,0,5.29E+08,5.94E+04,2.01E+08,0,5.29E+08,-1.01E-04,5.39E-06,-0.15976,5.2762,-7.09E+06,7.79E+06,0,5.37E-03,0,5.29E+08
154,1,1.96E-05,-1.01E-04,5.41E-06,-8.95E-05,-7.74E-05,-1.01E-04,5.41E-06,-0.20952,5.2765,3.9885,5.2765,-0.20952,0.73574,-8.94E+06,8.55E+06,-1.15E+06,2.16E+06,-8.94E+06,8.55E+06,0.00E+00,5.35E-03,1.28E-07,1.31E-03,0,5.35E-03,0,5.26E+08,1.86E+04,2.01E+08,0,5.26E+08,-1.01E-04,5.41E-06,-0.20952,5.2765,-8.94E+06,8.55E+06,0,5.35E-03,0,5.26E+08
155,1,1.98E-05,-1.01E-04,5.42E-06,-8.90E-05,-7.67E-05,-1.01E-04,5.42E-06,-0.32269,5.2622,3.9769,5.2622,-0.32269,0.64418,-1.18E+07,6.81E+06,-2.78E+06,1.24E+06,-1.18E+07,6.81E+06,0.00E+00,5.33E-03,7.96E-08,1.31E-03,0,5.33E-03,0,5.18E+08,2.99E+04,2.01E+08,0,5.18E+08,-1.01E-04,5.42E-06,-0.32269,5.2622,-1.18E+07,6.81E+06,0,5.33E-03,0,5.18E+08
156,1,1.99E-05,-1.01E-04,5.40E-06,-8.85E-05,-7.61E-05,-1.01E-04,5.40E-06,-5.48E-01,5.2731,3.9757,5.2731,-0.54787,0.29771,-9.10E+06,4.53E+06,-1.16E+06,2.88E+06,-9.10E+06,4.53E+06,0.00E+00,5.35E-03,1.17E-07,1.31E-03,0,5.35E-03,0,5.14E+08,3.94E+04,2.02E+08,0,5.14E+08,-1.01E-04,5.40E-06,-0.54787,5.2731,-9.10E+06,4.53E+06,0,5.35E-03,0,5.14E+08
157,1,2.00E-05,-1.01E-04,5.36E-06,-8.80E-05,-7.54E-05,-1.01E-04,5.36E-06,-0.68634,5.2811,3.9795,5.2811,-0.68634,0.16602,-6.17E+06,5.17E+06,-2.97E+06,1.59E+06,-6.17E+06,5.17E+06,0.00E+00,5.37E-03,1.76E-07,1.31E-03,0,5.37E-03,0,5.15E+08,4.42E+04,2.02E+08,0,5.15E+08,-1.01E-04,5.36E-06,-0.68634,5.2811,-6.17E+06,5.17E+06,0,5.37E-03,0,5.15E+08
158,1,2.02E-05,-1.01E-04,5.32E-06,-8.75E-05,-7.47E-05,-1.01E-04,5.32E-06,-0.68937,5.2805,3.9922,5.2805,-0.68937,0.14514,-5.26E+06,9.01E+06,-1.18E+06,1.13E+06,-5.26E+06,9.01E+06,0.00E+00,5.39E-03,1.44E-07,1.31E-03,0,5.39E-03,0,5.18E+08,48748,2.02E+08,0,5.18E+08,-1.01E-04,5.32E-06,-0.68937,5.2805,-5.26E+06,9.01E+06,0,5.39E-03,0,5.18E+08
159,1,2.03E-05,-1.01E-04,5.30E-06,-8.70E-05,-7.40E-05,-1.01E-04,5.30E-06,-0.28944,5.287,3.9884,5.287,-0.28944,0.20645,-4.66E+06,9.39E+06,-8.71E+05,6.25E+05,-4.66E+06,9.39E+06,0.00E+00,5.38E-03,1.77E-07,1.31E-03,0,5.38E-03,0,5.17E+08,5.13E+04,2.01E+08,0,5.17E+08,-1.01E-04,5.30E-06,-0.28944,5.287,-4.66E+06,9.39E+06,0,5.38E-03,0,5.17E+08
160,1,2.04E-05,-1.01E-04,5.32E-06,-8.65E-05,-7.33E-05,-1.01E-04,5.32E-06,-0.18347,5.3029,4.0036,5.3029,-0.18347,0.4456,-4.63E+06,7.63E+06,-1.32E+06,5.29E+05,-4.63E+06,7.63E+06,0.00E+00,5.39E-03,1.08E-07,1.31E-03,0,5.39E-03,0,5.18E+08,3.53E+04,2.01E+08,0,5.18E+08,-1.01E-04,5.32E-06,-0.18347,5.3029,-4.63E+06,7.63E+06,0,5.39E-03,0,5.18E+08
161,1,2.05E-05,-1.01E-04,5.36E-06,-8.60E-05,-7.27E-05,-1.01E-04,5.36E-06,-0.22066,5.2993,3.9924,5.2993,-0.22066,0.58635,-5.35E+06,5.68E+06,-6.17E+05,1.51E+06,-5.35E+06,5.68E+06,0.00E+00,5.37E-03,2.14E-07,1.31E-03,0,5.37E-03,0,5.20E+08,6.90E+04,2.01E+08,0,5.20E+08,-1.01E-04,5.36E-06,-0.22066,5.2993,-5.35E+06,5.68E+06,0,5.37E-03,0,5.20E+08
162,1,2.07E-05,-1.01E-04,5.43E-06,-8.54E-05,-7.20E-05,-1.01E-04,5.43E-06,-0.14678,5.2785,3.982,5.2785,-0.14678,0.53384,-7.90E+06,3.70E+06,-1.51E+06,1.21E+06,-7.90E+06,3.70E+06,0.00E+00,5.35E-03,2.09E-07,1.31E-03,0,5.35E-03,0,5.24E+08,7.65E+04,2.01E+08,0,5.24E+08,-1.01E-04,5.43E-06,-0.14678,5.2785,-7.90E+06,3.70E+06,0,5.35E-03,0,5.24E+08
163,1,2.08E-05,-1.01E-04,5.46E-06,-8.49E-05,-7.13E-05,-1.01E-04,5.46E-06,-0.14857,5.2637,3.9894,5.2637,-0.14857,0.28454,-6.97E+06,3.80E+06,-8.40E+05,1.96E+06,-6.97E+06,3.80E+06,0.00E+00,5.35E-03,8.93E-08,1.31E-03,0,5.35E-03,0,5.25E+08,2.59E+04,2.02E+08,0,5.25E+08,-1.01E-04,5.46E-06,-0.14857,5.2637,-6.97E+06,3.80E+06,0,5.35E-03,0,5.25E+08
164,1,2.09E-05,-1.01E-04,5.45E-06,-8.44E-05,-7.06E-05,-1.01E-04,5.45E-06,-0.30881,5.2639,3.986,5.2639,-0.30881,0.13572,-8.54E+06,3.78E+06,-1.57E+06,9.02E+05,-8.54E+06,3.78E+06,0.00E+00,5.34E-03,1.86E-07,1.31E-03,0,5.34E-03,0,5.24E+08,4.75E+04,2.02E+08,0,5.24E+08,-1.01E-04,5.45E-06,-0.30881,5.2639,-8.54E+06,3.78E+06,0,5.34E-03,0,5.24E+08
165,1,2.11E-05,-1.01E-04,5.42E-06,-8.39E-05,-7.00E-05,-1.01E-04,5.42E-06,-0.50709,5.2853,3.9793,5.2853,-0.50709,0.11819,-6.14E+06,5.01E+06,-7.96E+05,8.13E+05,-6.14E+06,5.01E+06,0.00E+00,5.34E-03,1.38E-07,1.31E-03,0,5.34E-03,0,5.25E+08,2.97E+04,2.02E+08,0,5.25E+08,-1.01E-04,5.42E-06,-0.50709,5.2853,-6.14E+06,5.01E+06,0,5.34E-03,0,5.25E+08
166,1,2.12E-05,-1.01E-04,5.36E-06,-8.34E-05,-6.93E-05,-1.01E-04,5.36E-06,-0.51558,5.2795,3.9878,5.2795,-0.51558,0.2993,-4.72E+06,7.32E+06,-6.99E+05,4.32E+05,-4.72E+06,7.32E+06,0.00E+00,5.35E-03,1.05E-07,1.31E-03,0,5.35E-03,0,5.26E+08,4.11E+04,2.02E+08,0,5.26E+08,-1.01E-04,5.36E-06,-0.51558,5.2795,-4.72E+06,7.32E+06,0,5.35E-03,0,5.26E+08
167,1,2.13E-05,-1.01E-04,5.32E-06,-8.29E-05,-6.86E-05,-1.01E-04,5.32E-06,-0.37832,5.2835,3.9754,5.2835,-0.37832,0.28654,-2.85E+06,7.64E+06,-5.53E+05,5.58E+05,-2.85E+06,7.64E+06,0.00E+00,5.34E-03,1.13E-07,1.31E-03,0,5.34E-03,0,5.23E+08,3.74E+04,2.01E+08,0,5.23E+08,-1.01E-04,5.32E-06,-0.37832,5.2835,-2.85E+06,7.64E+06,0,5.34E-03,0,5.23E+08
168,1,2.14E-05,-1.01E-04,5.31E-06,-8.24E-05,-6.79E-05,-1.01E-04,5.31E-06,-0.15644,5.2883,3.9931,5.2883,-0.15644,0.49542,-3.24E+06,7.31E+06,-5.87E+05,7.13E+05,-3.24E+06,7.31E+06,0.00E+00,5.35E-03,1.27E-07,1.31E-03,0,5.35E-03,0,5.16E+08,3.42E+04,2.01E+08,0,5.16E+08,-1.01E-04,5.31E-06,-0.15644,5.2883,-3.24E+06,7.31E+06,0,5.35E-03,0,5.16E+08
169,1,2.16E-05,-1.01E-04,5.34E-06,-8.19E-05,-6.72E-05,-1.01E-04,5.34E-06,-0.14521,5.3051,3.99,5.3051,-0.14521,0.49658,-3.98E+06,4.26E+06,-1.18E+06,7.56E+05,-3.98E+06,4.26E+06,0.00E+00,5.36E-03,7.96E-08,1.31E-03,0,5.36E-03,0,5.15E+08,2.80E+04,2.01E+08,0,5.15E+08,-1.01E-04,5.34E-06,-0.14521,5.3051,-3.98E+06,4.26E+06,0,5.36E-03,0,5.15E+08
170,1,2.17E-05,-1.01E-04,5.38E-06,-8.13E-05,-6.66E-05,-1.01E-04,5.38E-06,-0.16528,5.2943,3.995,5.2943,-0.16528,0.44516,-4.94E+06,3.68E+06,-5.74E+05,1.52E+06,-4.94E+06,3.68E+06,0.00E+00,5.37E-03,1.47E-07,1.31E-03,0,5.37E-03,0,5.16E+08,4.02E+04,2.01E+08,0,5.16E+08,-1.01E-04,5.38E-06,-0.16528,5.2943,-4.94E+06,3.68E+06,0,5.37E-03,0,5.16E+08
171,1,2.18E-05,-1.01E-04,5.40E-06,-8.08E-05,-6.59E-05,-1.01E-04,5.40E-06,-0.28115,5.2719,4.0009,5.2719,-0.28115,0.24543,-5.69E+06,3.01E+06,-1.13E+06,6.91E+05,-5.69E+06,3.01E+06,0.00E+00,5.37E-03,1.64E-07,1.31E-03,0,5.37E-03,0,5.15E+08,3.79E+04,2.01E+08,0,5.15E+08,-1.01E-04,5.40E-06,-0.28115,5.2719,-5.69E+06,3.01E+06,0,5.37E-03,0,5.15E+08
172,1,2.20E-05,-1.01E-04,5.40E-06,-8.03E-05,-6.52E-05,-1.01E-04,5.40E-06,-0.4052,5.2644,3.9897,5.2644,-0.4052,0.12655,-4.71E+06,4.90E+06,-4.00E+05,9.36E+05,-4.71E+06,4.90E+06,0.00E+00,5.37E-03,9.35E-08,1.31E-03,0,5.37E-03,0,5.16E+08,3.25E+04,2.01E+08,0,5.16E+08,-1.01E-04,5.40E-06,-0.4052,5.2644,-4.71E+06,4.90E+06,0,5.37E-03,0,5.16E+08
173,1,2.21E-05,-1.01E-04,5.39E-06,-7.98E-05,-6.45E-05,-1.01E-04,5.39E-06,-0.44079,5.2797,3.973,5.2797,-0.44079,0.15796,-4.39E+06,5.65E+06,-3.90E+05,4.79E+05,-4.39E+06,5.65E+06,0,5.37E-03,9.07E-08,1.31E-03,0,5.37E-03,0,5.20E+08,24183,2.01E+08,0,5.20E+08,-1.01E-04,5.39E-06,-0.44079,5.2797,-4.39E+06,5.65E+06,0,5.37E-03,0,5.20E+08
174,1,2.22E-05,-1.01E-04,5.36E-06,-7.93E-05,-6.39E-05,-1.01E-04,5.36E-06,-0.45815,5.2766,3.9839,5.2766,-0.45815,0.16067,-2.75E+06,5.41E+06,-5.50E+05,3.19E+05,-2.75E+06,5.41E+06,0.00E+00,5.36E-03,1.15E-07,1.31E-03,0,5.36E-03,0,5.23E+08,2.76E+04,2.01E+08,0,5.23E+08,-1.01E-04,5.36E-06,-0.45815,5.2766,-2.75E+06,5.41E+06,0,5.36E-03,0,5.23E+08
175,1,2.23E-05,-1.01E-04,5.37E-06,-7.88E-05,-6.32E-05,-1.01E-04,5.37E-06,-0.36828,5.2727,3.9675,5.2727,-0.36828,0.31395,-3.69E+06,6.85E+06,-6.49E+05,7.04E+05,-3.69E+06,6.85E+06,0,5.37E-03,2.13E-07,1.31E-03,0,5.37E-03,0,5.27E+08,73456,2.01E+08,0,5.27E+08,-1.01E-04,5.37E-06,-0.36828,5.2727,-3.69E+06,6.85E+06,0,5.37E-03,0,5.27E+08
176,1,2.25E-05,-1.01E-04,5.38E-06,-7.83E-05,-6.25E-05,-1.01E-04,5.38E-06,-0.11101,5.283,3.9867,5.283,-0.11101,0.40791,-3.47E+06,5.43E+06,-9.19E+05,4.46E+05,-3.47E+06,5.43E+06,0,5.36E-03,1.41E-07,1.31E-03,0,5.36E-03,0,5.27E+08,47488,2.01E+08,0,5.27E+08,-1.01E-04,5.38E-06,-0.11101,5.283,-3.47E+06,5.43E+06,0,5.36E-03,0,5.27E+08
177,1,2.26E-05,-1.01E-04,5.40E-06,-7.78E-05,-6.18E-05,-1.01E-04,5.40E-06,-0.13678,5.2968,4.0027,5.2968,-0.13678,0.37698,-5.72E+06,4.73E+06,-5.25E+05,8.83E+05,-5.72E+06,4.73E+06,0,5.36E-03,1.06E-07,1.31E-03,0,5.36E-03,0,5.27E+08,24352,2.02E+08,0,5.27E+08,-1.01E-04,5.40E-06,-0.13678,5.2968,-5.72E+06,4.73E+06,0,5.36E-03,0,5.27E+08
178,1,2.27E-05,-1.01E-04,5.42E-06,-7.72E-05,-6.11E-05,-1.01E-04,5.42E-06,-0.17036,5.2953,4.0001,5.2953,-0.17036,0.3842,-5.59E+06,3.68E+06,-7.69E+05,5.21E+05,-5.59E+06,3.68E+06,0,5.34E-03,1.46E-07,1.31E-03,0,5.34E-03,0,5.24E+08,32911,2.02E+08,0,5.24E+08,-1.01E-04,5.42E-06,-0.17036,5.2953,-5.59E+06,3.68E+06,0,5.34E-03,0,5.24E+08
179,1,2.29E-05,-1.01E-04,5.41E-06,-7.67E-05,-6.05E-05,-1.01E-04,5.41E-06,-0.303,5.2905,3.9982,5.2905,-0.303,0.4427,-5.28E+06,3.29E+06,-3.23E+05,8.40E+05,-5.28E+06,3.29E+06,0,5.34E-03,9.86E-08,1.31E-03,0,5.34E-03,0,5.20E+08,34852,2.01E+08,0,5.20E+08,-1.01E-04,5.41E-06,-0.303,5.2905,-5.28E+06,3.29E+06,0,5.34E-03,0,5.20E+08
180,1,2.30E-05,-1.01E-04,5.38E-06,-7.62E-05,-5.98E-05,-1.01E-04,5.38E-06,-0.48002,5.2764,3.994,5.2764,-0.48002,0.26359,-3.83E+06,3.18E+06,-3.53E+05,4.52E+05,-3.83E+06,3.18E+06,0,5.34E-03,1.30E-07,1.31E-03,0,5.34E-03,0,5.17E+08,52992,2.01E+08,0,5.17E+08,-1.01E-04,5.38E-06,-0.48002,5.2764,-3.83E+06,3.18E+06,0,5.34E-03,0,5.17E+08
181,1,2.31E-05,-1.01E-04,5.35E-06,-7.57E-05,-5.91E-05,-1.01E-04,5.35E-06,-0.43039,5.267,3.9784,5.267,-0.43039,0.23803,-3.89E+06,3.67E+06,-3.66E+05,2.86E+05,-3.89E+06,3.67E+06,0,5.36E-03,6.99E-08,1.31E-03,0,5.36E-03,0,5.15E+08,24863,2.01E+08,0,5.15E+08,-1.01E-04,5.35E-06,-0.43039,5.267,-3.89E+06,3.67E+06,0,5.36E-03,0,5.15E+08
182,1,2.32E-05,-1.01E-04,5.32E-06,-7.52E-05,-5.84E-05,-1.01E-04,5.32E-06,-0.3333,5.2667,3.9859,5.2667,-0.3333,0.19439,-4.44E+06,5.14E+06,-4.24E+05,2.93E+05,-4.44E+06,5.14E+06,0,5.38E-03,1.65E-07,1.31E-03,0,5.38E-03,0,5.17E+08,35029,2.01E+08,0,5.17E+08,-1.01E-04,5.32E-06,-0.3333,5.2667,-4.44E+06,5.14E+06,0,5.38E-03,0,5.17E+08
183,1,2.34E-05,-1.01E-04,5.32E-06,-7.47E-05,-5.78E-05,-1.01E-04,5.32E-06,-0.35506,5.2751,3.9692,5.2751,-0.35506,0.33944,-2.64E+06,5.04E+06,-7.71E+05,3.00E+05,-2.64E+06,5.04E+06,0,5.38E-03,1.53E-07,1.31E-03,0,5.38E-03,0,5.17E+08,35101,2.01E+08,0,5.17E+08,-1.01E-04,5.32E-06,-0.35506,5.2751,-2.64E+06,5.04E+06,0,5.38E-03,0,5.17E+08
184,1,2.35E-05,-1.01E-04,5.35E-06,-7.42E-05,-5.71E-05,-1.01E-04,5.35E-06,-0.2994,5.2818,3.9768,5.2818,-0.2994,0.49703,-3.68E+06,3.85E+06,-3.47E+05,7.74E+05,-3.68E+06,3.85E+06,0,5.38E-03,1.39E-07,1.31E-03,0,5.38E-03,0,5.17E+08,49019,2.02E+08,0,5.17E+08,-1.01E-04,5.35E-06,-0.2994,5.2818,-3.68E+06,3.85E+06,0,5.38E-03,0,5.17E+08
185,1,2.36E-05,-1.01E-04,5.38E-06,-7.37E-05,-5.64E-05,-1.01E-04,5.38E-06,-0.32315,5.287,3.9853,5.287,-0.32315,0.36881,-3.78E+06,3.41E+06,-3.98E+05,4.03E+05,-3.78E+06,3.41E+06,0,5.37E-03,1.48E-07,1.31E-03,0,5.37E-03,0,5.21E+08,52766,2.02E+08,0,5.21E+08,-1.01E-04,5.38E-06,-0.32315,5.287,-3.78E+06,3.41E+06,0,5.37E-03,0,5.21E+08
186,1,2.37E-05,-1.01E-04,5.41E-06,-7.32E-05,-5.57E-05,-1.01E-04,5.41E-06,-0.32623,5.2912,4.0053,5.2912,-0.32623,0.48017,-5.20E+06,4.12E+06,-4.50E+05,3.62E+05,-5.20E+06,4.12E+06,0,5.36E-03,1.25E-07,1.31E-03,0,5.36E-03,0,5.26E+08,44671,2.02E+08,0,5.26E+08,-1.01E-04,5.41E-06,-0.32623,5.2912,-5.20E+06,4.12E+06,0,5.36E-03,0,5.26E+08
187,1,2.39E-05,-1.01E-04,5.44E-06,-7.26E-05,-5.51E-05,-1.01E-04,5.44E-06,-0.45055,5.2996,4.0042,5.2996,-0.45055,0.47799,-4.54E+06,4.89E+06,-3.07E+05,5.31E+05,-4.54E+06,4.89E+06,0,5.37E-03,2.16E-07,1.31E-03,0,5.37E-03,0,5.28E+08,64907,2.01E+08,0,5.28E+08,-1.01E-04,5.44E-06,-0.45055,5.2996,-4.54E+06,4.89E+06,0,5.37E-03,0,5.28E+08
188,1,2.40E-05,-1.01E-04,5.43E-06,-7.21E-05,-5.44E-05,-1.01E-04,5.43E-06,-0.50313,5.2886,4.0042,5.2886,-0.50313,0.39105,-4.89E+06,4.19E+06,-3.82E+05,3.23E+05,-4.89E+06,4.19E+06,0,5.37E-03,1.53E-07,1.31E-03,0,5.37E-03,0,5.28E+08,59896,2.01E+08,0,5.28E+08,-1.01E-04,5.43E-06,-0.50313,5.2886,-4.89E+06,4.19E+06,0,5.37E-03,0,5.28E+08
189,1,2.41E-05,-1.01E-04,5.41E-06,-7.16E-05,-5.37E-05,-1.01E-04,5.41E-06,-0.41668,5.2747,3.9844,5.2747,-0.41668,0.25836,-4.30E+06,5.33E+06,-3.36E+05,4.72E+05,-4.30E+06,5.33E+06,0,5.35E-03,1.13E-07,1.31E-03,0,5.35E-03,0,5.26E+08,27445,2.01E+08,0,5.26E+08,-1.01E-04,5.41E-06,-0.41668,5.2747,-4.30E+06,5.33E+06,0,5.35E-03,0,5.26E+08
190,1,2.43E-05,-1.01E-04,5.37E-06,-7.11E-05,-5.30E-05,-1.01E-04,5.37E-06,-0.49777,5.2606,3.9682,5.2606,-0.49777,0.35888,-3.42E+06,4.45E+06,-3.59E+05,3.19E+05,-3.42E+06,4.45E+06,0,5.34E-03,1.79E-07,1.31E-03,0,5.34E-03,0,5.22E+08,69507,2.01E+08,0,5.22E+08,-1.01E-04,5.37E-06,-0.49777,5.2606,-3.42E+06,4.45E+06,0,5.34E-03,0,5.22E+08
191,1,2.44E-05,-1.01E-04,5.35E-06,-7.06E-05,-5.23E-05,-1.01E-04,5.35E-06,-0.5303,5.2653,3.9679,5.2653,-0.5303,0.45447,-2.46E+06,3.84E+06,-4.26E+05,3.12E+05,-2.46E+06,3.84E+06,0,5.35E-03,4.94E-08,1.31E-03,0,5.35E-03,0,5.18E+08,14784,2.01E+08,0,5.18E+08,-1.01E-04,5.35E-06,-0.5303,5.2653,-2.46E+06,3.84E+06,0,5.35E-03,0,5.18E+08
192,1,2.45E-05,-1.01E-04,5.32E-06,-7.01E-05,-5.17E-05,-1.01E-04,5.32E-06,-0.39967,5.276,3.9785,5.276,-0.39967,0.37493,-3.00E+06,4.70E+06,-4.72E+05,3.63E+05,-3.00E+06,4.70E+06,0,5.37E-03,1.73E-07,1.31E-03,0,5.37E-03,0,5.15E+08,70045,2.02E+08,0,5.15E+08,-1.01E-04,5.32E-06,-0.39967,5.276,-3.00E+06,4.70E+06,0,5.37E-03,0,5.15E+08
193,1,2.46E-05,-1.01E-04,5.33E-06,-6.96E-05,-5.10E-05,-1.01E-04,5.33E-06,-0.24369,5.2827,3.9935,5.2827,-0.24369,0.34187,-3.76E+06,4.29E+06,-2.52E+05,2.90E+05,-3.76E+06,4.29E+06,0,5.38E-03,9.26E-08,1.31E-03,0,5.38E-03,0,5.16E+08,27826,2.02E+08,0,5.16E+08,-1.01E-04,5.33E-06,-0.24369,5.2827,-3.76E+06,4.29E+06,0,5.38E-03,0,5.16E+08
194,1,2.48E-05,-1.01E-04,5.34E-06,-6.91E-05,-5.03E-05,-1.01E-04,5.34E-06,-0.19226,5.2921,4.003,5.2921,-0.19226,0.2675,-3.70E+06,3.36E+06,-2.86E+05,3.24E+05,-3.70E+06,3.36E+06,0,5.40E-03,1.17E-07,1.31E-03,0,5.40E-03,0,5.19E+08,26410,2.02E+08,0,5.19E+08,-1.01E-04,5.34E-06,-0.19226,5.2921,-3.70E+06,3.36E+06,0,5.40E-03,0,5.19E+08
195,1,2.49E-05,-1.01E-04,5.36E-06,-6.85E-05,-4.96E-05,-1.01E-04,5.36E-06,-0.18166,5.3012,3.9923,5.3012,-0.18166,0.35362,-4.67E+06,3.17E+06,-3.23E+05,3.67E+05,-4.67E+06,3.17E+06,0,5.38E-03,1.91E-07,1.31E-03,0,5.38E-03,0,5.17E+08,70217,2.01E+08,0,5.17E+08,-1.01E-04,5.36E-06,-0.18166,5.3012,-4.67E+06,3.17E+06,0,5.38E-03,0,5.17E+08
