Unnamed: 0,Steps,Time [s],[A] Directional Deformation Flexible (Min) [m],[B] Directional Deformation Flexible (Max) [m],[C] Directional Deformation SiC (Min) [m],[D] Directional Deformation SiC (Max) [m],[E] Directional Deformation Asperity (Min) [m],[F] Directional Deformation Asperity (Max) [m],[G] Directional Velocity Flexible (Min) [m/s],[H] Directional Velocity Flexible (Max) [m/s],[I] Directional Velocity SiC (Min) [m/s],[J] Directional Velocity SiC (Max) [m/s],[K] Directional Velocity Asperity (Min) [m/s],[L] Directional Velocity Asperity (Max) [m/s],[M] Directional Acceleration Flexible (Min) [m/s²],[N] Directional Acceleration Flexible (Max) [m/s²],[O] Directional Acceleration SiC (Min) [m/s²],[P] Directional Acceleration SiC (Max) [m/s²],[Q] Directional Acceleration Asperity (Min) [m/s²],[R] Directional Acceleration Asperity (Max) [m/s²],[S] Equivalent Elastic Strain Flexible (Min) [m/m],[T] Equivalent Elastic Strain Flexible (Max) [m/m],[U] Equivalent Elastic Strain SiC (Min) [m/m],[V] Equivalent Elastic Strain SiC (Max) [m/m],[W] Equivalent Elastic Strain Asperity (Min) [m/m],[X] Equivalent Elastic Strain Asperity (Max) [m/m],[Y] Equivalent Stress Flexible (Min) [Pa],[Z] Equivalent Stress Flexible (Max) [Pa],[AA] Equivalent Stress SiC (Min) [Pa],[AB] Equivalent Stress SiC (Max) [Pa],[AC] Equivalent Stress Asperity (Min) [Pa],[AD] Equivalent Stress Asperity (Max) [Pa],[AE] Directional Deformation 4 (Min) [m],[AF] Directional Deformation 4 (Max) [m],[AG] Directional Velocity 4 (Min) [m/s],[AH] Directional Velocity 4 (Max) [m/s],[AI] Directional Acceleration (Min) [m/s²],[AJ] Directional Acceleration (Max) [m/s²],[AK] Equivalent Elastic Strain 4 (Min) [m/m],[AL] Equivalent Elastic Strain 4 (Max) [m/m],[AM] Equivalent Stress 4 (Min) [Pa],[AN] Equivalent Stress 4 (Max) [Pa]
49,1,6.16E-06,-1.31E-04,8.12E-08,-1.31E-04,-1.27E-04,-1.28E-04,8.12E-08,-14.367,0.50565,-14.091,-12.907,-14.367,0.50565,-1.25E+08,8.33E+07,-1.25E+08,8.33E+07,-1.16E+08,5.20E+07,0,1.34E-02,6.70E-06,7.88E-03,0,1.34E-02,0,2.85E+09,2.40E+06,2.85E+09,0,1.40E+09,-1.31E-04,8.12E-08,-14.367,0.50565,-1.25E+08,8.33E+07,0,1.34E-02,0,2.85E+09
50,1,6.29E-06,-1.33E-04,8.99E-08,-1.33E-04,-1.29E-04,-1.29E-04,8.99E-08,-14.087,0.37978,-13.609,-12.611,-14.087,0.37978,-8.37E+07,4.60E+07,-8.37E+07,4.60E+07,-2.65E+07,3.00E+07,0,1.34E-02,6.85E-06,7.73E-03,0,1.34E-02,0,2.96E+09,2.57E+06,2.96E+09,0,1.40E+09,-1.33E-04,8.99E-08,-14.087,0.37978,-8.37E+07,4.60E+07,0,1.34E-02,0,2.96E+09
51,1,6.42E-06,-1.35E-04,7.69E-08,-1.35E-04,-1.31E-04,-1.31E-04,7.69E-08,-13.436,0.51141,-13.25,-12.048,-13.436,0.51141,-3.16E+07,3.94E+07,-3.16E+07,3.90E+07,-1.89E+07,3.94E+07,0,1.34E-02,6.83E-06,7.60E-03,0,1.34E-02,0,2.94E+09,2.36E+06,2.94E+09,0,1.40E+09,-1.35E-04,7.69E-08,-13.436,0.51141,-3.16E+07,3.94E+07,0,1.34E-02,0,2.94E+09
52,1,6.55E-06,-1.36E-04,6.17E-08,-1.36E-04,-1.32E-04,-1.33E-04,6.17E-08,-12.877,1.0073,-12.819,-11.639,-12.877,1.0073,-2.12E+07,3.09E+07,-2.12E+07,3.09E+07,-1.59E+07,2.10E+07,0,1.34E-02,6.96E-06,8.00E-03,0,1.34E-02,0,2.92E+09,2.71E+06,2.92E+09,0,1.40E+09,-1.36E-04,6.17E-08,-12.877,1.0073,-2.12E+07,3.09E+07,0,1.34E-02,0,2.92E+09
53,1,6.67E-06,-1.38E-04,6.15E-08,-1.38E-04,-1.34E-04,-1.34E-04,6.15E-08,-12.417,1.0922,-12.417,-10.881,-12.219,1.0922,-4.98E+07,4.01E+07,-4.98E+07,4.01E+07,-2.54E+07,2.42E+07,0,1.33E-02,5.82E-06,8.54E-03,0,1.33E-02,0,2.90E+09,2.34E+06,2.90E+09,0,1.40E+09,-1.38E-04,6.15E-08,-12.417,1.0922,-4.98E+07,4.01E+07,0,1.33E-02,0,2.90E+09
54,1,6.80E-06,-1.39E-04,7.86E-08,-1.39E-04,-1.35E-04,-1.36E-04,7.86E-08,-12.063,0.45866,-12.063,-10.496,-11.58,0.45866,-6.35E+07,1.17E+08,-6.35E+07,8.10E+07,-5.61E+07,1.17E+08,0,1.33E-02,8.78E-06,8.70E-03,0,1.33E-02,0,2.86E+09,3.44E+06,2.86E+09,0,1.40E+09,-1.39E-04,7.86E-08,-12.063,0.45866,-6.35E+07,1.17E+08,0,1.33E-02,0,2.86E+09
55,1,6.93E-06,-1.41E-04,7.94E-08,-1.41E-04,-1.37E-04,-1.37E-04,7.94E-08,-12.211,0.39811,-11.509,-9.8116,-12.211,0.39811,-5.61E+07,4.53E+07,-3.21E+07,4.53E+07,-5.61E+07,3.69E+07,0,1.33E-02,1.17E-05,8.62E-03,0,1.33E-02,0,2.87E+09,4.92E+06,2.87E+09,0,1.40E+09,-1.41E-04,7.94E-08,-12.211,0.39811,-5.61E+07,4.53E+07,0,1.33E-02,0,2.87E+09
56,1,7.06E-06,-1.42E-04,7.25E-08,-1.42E-04,-1.38E-04,-1.39E-04,7.25E-08,-11.513,0.4083,-11.402,-9.9667,-11.513,0.4083,-8.65E+07,1.69E+08,-8.65E+07,1.69E+08,-4.15E+07,2.90E+07,0,1.33E-02,9.32E-06,8.58E-03,0,1.33E-02,0,2.93E+09,3.91E+06,2.93E+09,0,1.40E+09,-1.42E-04,7.25E-08,-11.513,0.4083,-8.65E+07,1.69E+08,0,1.33E-02,0,2.93E+09
57,1,7.19E-06,-1.44E-04,8.92E-08,-1.44E-04,-1.40E-04,-1.40E-04,8.92E-08,-10.961,0.34838,-10.649,-9.5025,-10.961,0.34838,-7.87E+07,5.57E+07,-7.87E+07,5.57E+07,-4.50E+07,4.73E+07,0,1.33E-02,5.43E-06,8.58E-03,0,1.33E-02,0,3.00E+09,2.25E+06,3.00E+09,0,1.40E+09,-1.44E-04,8.92E-08,-10.961,0.34838,-7.87E+07,5.57E+07,0,1.33E-02,0,3.00E+09
58,1,7.32E-06,-1.45E-04,9.93E-08,-1.45E-04,-1.41E-04,-1.41E-04,9.93E-08,-10.216,0.46918,-10.216,-9.1233,-10.122,0.46918,-5.47E+07,5.41E+07,-5.47E+07,5.41E+07,-2.07E+07,3.08E+07,0,1.33E-02,6.03E-06,8.58E-03,0,1.33E-02,0,3.09E+09,2.21E+06,3.09E+09,0,1.40E+09,-1.45E-04,9.93E-08,-10.216,0.46918,-5.47E+07,5.41E+07,0,1.33E-02,0,3.09E+09
59,1,7.44E-06,-1.46E-04,8.95E-08,-1.46E-04,-1.42E-04,-1.42E-04,8.95E-08,-9.7554,0.34258,-9.7554,-8.7358,-9.7068,0.34258,-3.13E+07,3.46E+07,-3.13E+07,3.46E+07,-1.76E+07,2.18E+07,0,1.33E-02,6.71E-06,8.57E-03,0,1.33E-02,0,3.17E+09,2.58E+06,3.17E+09,0,1.40E+09,-1.46E-04,8.95E-08,-9.7554,0.34258,-3.13E+07,3.46E+07,0,1.33E-02,0,3.17E+09
60,1,7.57E-06,-1.47E-04,6.62E-08,-1.47E-04,-1.43E-04,-1.44E-04,6.62E-08,-9.5481,0.56118,-9.2957,-8.2834,-9.5481,0.56118,-4.22E+07,2.66E+07,-4.22E+07,2.66E+07,-2.40E+07,2.19E+07,0,1.33E-02,9.44E-06,8.57E-03,0,1.33E-02,0,3.29E+09,3.93E+06,3.29E+09,0,1.40E+09,-1.47E-04,6.62E-08,-9.5481,0.56118,-4.22E+07,2.66E+07,0,1.33E-02,0,3.29E+09
61,1,7.70E-06,-1.49E-04,6.54E-08,-1.49E-04,-1.44E-04,-1.45E-04,6.54E-08,-9.6506,3.5896,-9.3541,-4.7108,-9.6506,3.5896,-4.52E+08,7.06E+08,-4.35E+08,7.06E+08,-4.52E+08,3.63E+08,0,1.33E-02,6.98E-06,8.54E-03,0,1.33E-02,0,3.37E+09,2.47E+06,3.37E+09,0,1.40E+09,-1.49E-04,6.54E-08,-9.6506,3.5896,-4.52E+08,7.06E+08,0,1.33E-02,0,3.37E+09
62,1,7.83E-06,-1.50E-04,7.09E-08,-1.50E-04,-1.45E-04,-1.46E-04,7.09E-08,-12.401,2.083,-12.401,-4.8448,-8.586,2.083,-5.95E+08,1.22E+09,-5.95E+08,1.22E+09,-3.86E+08,1.96E+08,0,1.33E-02,6.75E-06,8.57E-03,0,1.33E-02,0,3.35E+09,2.63E+06,3.35E+09,0,1.40E+09,-1.50E-04,7.09E-08,-12.401,2.083,-5.95E+08,1.22E+09,0,1.33E-02,0,3.35E+09
63,1,7.96E-06,-1.51E-04,6.72E-08,-1.51E-04,-1.46E-04,-1.47E-04,6.72E-08,-9.8361,3.4645,-9.8361,-3.2364,-9.2414,3.4645,-2.94E+08,5.81E+08,-2.94E+08,5.81E+08,-1.55E+08,2.76E+08,0,1.32E-02,9.43E-06,9.41E-03,0,1.32E-02,0,3.56E+09,3.51E+06,3.56E+09,0,1.40E+09,-1.51E-04,6.72E-08,-9.8361,3.4645,-2.94E+08,5.81E+08,0,1.32E-02,0,3.56E+09
64,1,8.09E-06,-1.52E-04,7.60E-08,-1.52E-04,-1.47E-04,-1.48E-04,7.60E-08,-9.9813,1.9141,-9.9813,-4.5299,-8.9905,1.9141,-6.41E+08,4.11E+08,-6.41E+08,4.11E+08,-1.75E+08,1.93E+08,0,1.32E-02,1.07E-05,9.51E-03,0,1.32E-02,0,3.57E+09,4.57E+06,3.57E+09,0,1.40E+09,-1.52E-04,7.60E-08,-9.9813,1.9141,-6.41E+08,4.11E+08,0,1.32E-02,0,3.57E+09
65,1,8.21E-06,-1.53E-04,8.38E-08,-1.53E-04,-1.48E-04,-1.48E-04,8.38E-08,-9.2022,1.3473,-9.2022,-3.9377,-7.3158,1.3473,-5.65E+08,8.19E+08,-5.65E+08,8.19E+08,-2.59E+08,1.92E+08,0,1.32E-02,6.81E-06,9.47E-03,0,1.32E-02,0,3.53E+09,2.76E+06,3.53E+09,0,1.40E+09,-1.53E-04,8.38E-08,-9.2022,1.3473,-5.65E+08,8.19E+08,0,1.32E-02,0,3.53E+09
66,1,8.34E-06,-1.53E-04,8.58E-08,-1.53E-04,-1.49E-04,-1.49E-04,8.58E-08,-8.9248,1.1791,-8.9248,-3.7386,-6.7527,1.1791,-4.26E+08,5.86E+08,-4.26E+08,5.86E+08,-1.41E+08,1.28E+08,0,1.33E-02,8.53E-06,9.47E-03,0,1.33E-02,0,3.56E+09,3.29E+06,3.56E+09,0,1.40E+09,-1.53E-04,8.58E-08,-8.9248,1.1791,-4.26E+08,5.86E+08,0,1.33E-02,0,3.56E+09
67,1,8.47E-06,-1.54E-04,8.72E-08,-1.54E-04,-1.50E-04,-1.50E-04,8.72E-08,-8.416,0.72559,-8.416,-3.5357,-6.4646,0.72559,-3.73E+08,6.14E+08,-3.73E+08,6.14E+08,-1.22E+08,1.02E+08,0,1.33E-02,7.05E-06,9.37E-03,0,1.33E-02,0,3.53E+09,2.36E+06,3.53E+09,0,1.40E+09,-1.54E-04,8.72E-08,-8.416,0.72559,-3.73E+08,6.14E+08,0,1.33E-02,0,3.53E+09
68,1,8.60E-06,-1.55E-04,8.27E-08,-1.55E-04,-1.50E-04,-1.51E-04,8.27E-08,-6.4759,1.8618,-6.4006,-3.3149,-6.4759,1.8618,-2.83E+08,2.43E+08,-2.83E+08,2.43E+08,-8.62E+07,6.62E+07,0,1.34E-02,8.07E-06,9.37E-03,0,1.34E-02,0,3.53E+09,2.42E+06,3.53E+09,0,1.40E+09,-1.55E-04,8.27E-08,-6.4759,1.8618,-2.83E+08,2.43E+08,0,1.34E-02,0,3.53E+09
69,1,8.73E-06,-1.56E-04,7.23E-08,-1.56E-04,-1.51E-04,-1.51E-04,7.23E-08,-6.1788,1.6241,-6.1788,-3.036,-5.3722,1.6241,-1.62E+08,2.23E+08,-1.62E+08,2.23E+08,-7.65E+07,9.33E+07,0,1.34E-02,7.29E-06,9.33E-03,0,1.34E-02,0,3.53E+09,2.84E+06,3.53E+09,0,1.40E+09,-1.56E-04,7.23E-08,-6.1788,1.6241,-1.62E+08,2.23E+08,0,1.34E-02,0,3.53E+09
70,1,8.86E-06,-1.56E-04,7.69E-08,-1.56E-04,-1.51E-04,-1.52E-04,7.69E-08,-5.1318,1.3103,-5.1318,-2.8391,-4.9676,1.3103,-2.73E+08,3.00E+08,-2.73E+08,3.00E+08,-6.71E+07,5.09E+07,0,1.34E-02,7.18E-06,9.38E-03,0,1.34E-02,0,3.54E+09,2.82E+06,3.54E+09,0,1.40E+09,-1.56E-04,7.69E-08,-5.1318,1.3103,-2.73E+08,3.00E+08,0,1.34E-02,0,3.54E+09
71,1,8.98E-06,-1.57E-04,6.50E-08,-1.57E-04,-1.52E-04,-1.52E-04,6.50E-08,-4.4024,1.315,-4.2595,-1.9583,-4.4024,1.315,-1.41E+08,3.52E+08,-1.41E+08,3.52E+08,-4.09E+07,8.68E+07,0,1.34E-02,9.79E-06,9.36E-03,0,1.34E-02,0,3.54E+09,3.75E+06,3.54E+09,0,1.40E+09,-1.57E-04,6.50E-08,-4.4024,1.315,-1.41E+08,3.52E+08,0,1.34E-02,0,3.54E+09
72,1,9.11E-06,-1.57E-04,8.01E-08,-1.57E-04,-1.52E-04,-1.53E-04,8.01E-08,-4.1527,0.72528,-4.1527,-1.6395,-3.2546,0.72528,-3.30E+08,1.59E+08,-3.30E+08,1.59E+08,-3.49E+07,5.47E+07,0,1.34E-02,1.10E-05,9.40E-03,0,1.34E-02,0,3.54E+09,3.61E+06,3.54E+09,0,1.40E+09,-1.57E-04,8.01E-08,-4.1527,0.72528,-3.30E+08,1.59E+08,0,1.34E-02,0,3.54E+09
73,1,9.24E-06,-1.58E-04,9.42E-08,-1.58E-04,-1.53E-04,-1.53E-04,9.42E-08,-3.2889,0.4614,-3.2889,-1.243,-3.2702,0.4614,-1.63E+08,2.47E+08,-1.63E+08,2.47E+08,-3.57E+07,6.05E+07,0,1.34E-02,1.15E-05,9.48E-03,0,1.34E-02,0,3.56E+09,4.87E+06,3.56E+09,0,1.40E+09,-1.58E-04,9.42E-08,-3.2889,0.4614,-1.63E+08,2.47E+08,0,1.34E-02,0,3.56E+09
74,1,9.37E-06,-1.58E-04,8.78E-08,-1.58E-04,-1.53E-04,-1.53E-04,8.78E-08,-2.5848,0.49732,-2.5848,-0.93324,-2.1765,0.49732,-1.82E+08,1.47E+08,-1.82E+08,1.47E+08,-2.69E+07,5.88E+07,0,1.34E-02,3.45E-06,9.51E-03,0,1.34E-02,0,3.56E+09,1.17E+06,3.56E+09,0,1.39E+09,-1.58E-04,8.78E-08,-2.5848,0.49732,-1.82E+08,1.47E+08,0,1.34E-02,0,3.56E+09
75,1,9.50E-06,-1.58E-04,8.88E-08,-1.58E-04,-1.53E-04,-1.53E-04,8.88E-08,-1.9854,0.5812,-1.9854,-0.24615,-1.7813,0.5812,-1.73E+08,1.26E+08,-1.73E+08,1.26E+08,-3.28E+07,4.35E+07,0,1.34E-02,7.46E-06,9.50E-03,0,1.34E-02,0,3.55E+09,2.69E+06,3.55E+09,0,1.40E+09,-1.58E-04,8.88E-08,-1.9854,0.5812,-1.73E+08,1.26E+08,0,1.34E-02,0,3.55E+09
76,1,9.63E-06,-1.58E-04,7.62E-08,-1.58E-04,-1.53E-04,-1.54E-04,7.62E-08,-1.7015,0.75333,-1.7015,-0.17279,-1.333,0.75333,-1.27E+08,1.12E+08,-1.27E+08,1.12E+08,-2.76E+07,3.02E+07,0,1.34E-02,7.29E-06,9.48E-03,0,1.34E-02,0,3.56E+09,2.99E+06,3.56E+09,0,1.39E+09,-1.58E-04,7.62E-08,-1.7015,0.75333,-1.27E+08,1.12E+08,0,1.34E-02,0,3.56E+09
77,1,9.76E-06,-1.59E-04,7.53E-08,-1.59E-04,-1.53E-04,-1.54E-04,7.53E-08,-1.3951,0.79541,-1.3951,0.11816,-0.81524,0.79541,-1.93E+08,1.51E+08,-1.93E+08,1.51E+08,-3.31E+07,3.60E+07,0,1.34E-02,1.03E-05,9.40E-03,0,1.34E-02,0,3.53E+09,3.89E+06,3.53E+09,0,1.40E+09,-1.59E-04,7.53E-08,-1.3951,0.79541,-1.93E+08,1.51E+08,0,1.34E-02,0,3.53E+09
78,1,9.88E-06,-1.59E-04,6.65E-08,-1.59E-04,-1.53E-04,-1.54E-04,6.65E-08,-0.963,0.7623,-0.66034,0.60115,-0.963,0.7623,-1.41E+08,2.28E+08,-1.41E+08,2.28E+08,-3.67E+07,2.62E+07,0,1.34E-02,7.57E-06,9.28E-03,0,1.34E-02,0,3.50E+09,3.01E+06,3.50E+09,0,1.40E+09,-1.59E-04,6.65E-08,-0.963,0.7623,-1.41E+08,2.28E+08,0,1.34E-02,0,3.50E+09
79,1,1.00E-05,-1.59E-04,7.43E-08,-1.59E-04,-1.53E-04,-1.54E-04,7.43E-08,-0.49911,1.1428,-8.12E-02,1.1428,-0.49911,0.76428,-1.13E+08,8.57E+07,-1.13E+08,8.57E+07,-1.82E+07,2.33E+07,0,1.34E-02,6.69E-06,9.15E-03,0,1.34E-02,0,3.47E+09,2.40E+06,3.47E+09,0,1.39E+09,-1.59E-04,7.43E-08,-0.49911,1.1428,-1.13E+08,8.57E+07,0,1.34E-02,0,3.47E+09
80,1,1.01E-05,-1.59E-04,7.45E-08,-1.59E-04,-1.53E-04,-1.54E-04,7.45E-08,-0.38442,1.5224,0.53842,1.5224,-0.38442,1.134,-7.00E+07,8.48E+07,-7.00E+07,8.48E+07,-2.02E+07,2.93E+07,0,1.34E-02,8.22E-06,8.92E-03,0,1.34E-02,0,3.41E+09,3.32E+06,3.41E+09,0,1.38E+09,-1.59E-04,7.45E-08,-0.38442,1.5224,-7.00E+07,8.48E+07,0,1.34E-02,0,3.41E+09
81,1,1.03E-05,-1.58E-04,7.92E-08,-1.58E-04,-1.53E-04,-1.53E-04,7.92E-08,-0.36591,2.0259,1.0337,2.0259,-0.36591,1.5875,-8.07E+07,7.57E+07,-8.07E+07,7.57E+07,-1.81E+07,2.41E+07,0,1.33E-02,1.00E-05,8.64E-03,0,1.33E-02,0,3.32E+09,4.24E+06,3.32E+09,0,1.36E+09,-1.58E-04,7.92E-08,-0.36591,2.0259,-8.07E+07,7.57E+07,0,1.33E-02,0,3.32E+09
82,1,1.04E-05,-1.58E-04,8.22E-08,-1.58E-04,-1.53E-04,-1.53E-04,8.22E-08,-0.36719,2.4204,1.4447,2.4204,-0.36719,1.9591,-9.62E+07,8.66E+07,-9.62E+07,8.66E+07,-3.36E+07,2.26E+07,0,1.33E-02,1.07E-05,8.44E-03,0,1.33E-02,0,3.26E+09,3.56E+06,3.26E+09,0,1.35E+09,-1.58E-04,8.22E-08,-0.36719,2.4204,-9.62E+07,8.66E+07,0,1.33E-02,0,3.26E+09
83,1,1.05E-05,-1.58E-04,8.00E-08,-1.58E-04,-1.53E-04,-1.53E-04,8.00E-08,-0.40432,2.8957,1.8408,2.8957,-0.40432,2.0753,-1.20E+08,5.85E+07,-1.20E+08,5.85E+07,-1.84E+07,2.96E+07,0,1.31E-02,8.45E-06,8.29E-03,0,1.31E-02,0,3.19E+09,3.20E+06,3.19E+09,0,1.33E+09,-1.58E-04,8.00E-08,-0.40432,2.8957,-1.20E+08,5.85E+07,0,1.31E-02,0,3.19E+09
84,1,1.07E-05,-1.58E-04,6.47E-08,-1.58E-04,-1.53E-04,-1.53E-04,6.47E-08,-0.49056,3.2787,2.1811,3.2787,-0.49056,2.5832,-7.22E+07,6.51E+07,-7.22E+07,6.51E+07,-2.14E+07,2.51E+07,0,1.27E-02,4.42E-06,8.25E-03,0,1.27E-02,0,3.11E+09,1.74E+06,3.11E+09,0,1.30E+09,-1.58E-04,6.47E-08,-0.49056,3.2787,-7.22E+07,6.51E+07,0,1.27E-02,0,3.11E+09
85,1,1.08E-05,-1.57E-04,7.08E-08,-1.57E-04,-1.52E-04,-1.52E-04,7.08E-08,-0.4236,3.7683,2.5849,3.7683,-0.4236,3.0055,-4.04E+07,8.83E+07,-4.04E+07,8.83E+07,-1.96E+07,2.22E+07,0,1.23E-02,6.25E-06,8.20E-03,0,1.23E-02,0,3.00E+09,2.32E+06,3.00E+09,0,1.29E+09,-1.57E-04,7.08E-08,-0.4236,3.7683,-4.04E+07,8.83E+07,0,1.23E-02,0,3.00E+09
86,1,1.09E-05,-1.57E-04,6.57E-08,-1.57E-04,-1.52E-04,-1.52E-04,6.57E-08,-0.35582,4.1862,3.0487,4.1862,-0.35582,3.284,-7.33E+07,5.92E+07,-7.33E+07,5.92E+07,-1.59E+07,2.70E+07,0,1.18E-02,8.05E-06,8.14E-03,0,1.18E-02,0,2.88E+09,3.31E+06,2.88E+09,0,1.27E+09,-1.57E-04,6.57E-08,-0.35582,4.1862,-7.33E+07,5.92E+07,0,1.18E-02,0,2.88E+09
87,1,1.10E-05,-1.56E-04,6.62E-08,-1.56E-04,-1.51E-04,-1.52E-04,6.62E-08,-0.30106,4.6469,3.4192,4.6469,-0.30106,3.7644,-4.35E+07,5.71E+07,-4.35E+07,5.71E+07,-1.75E+07,2.78E+07,0,1.14E-02,7.45E-06,8.05E-03,0,1.14E-02,0,2.76E+09,2.74E+06,2.76E+09,0,1.25E+09,-1.56E-04,6.62E-08,-0.30106,4.6469,-4.35E+07,5.71E+07,0,1.14E-02,0,2.76E+09
88,1,1.12E-05,-1.56E-04,6.71E-08,-1.56E-04,-1.51E-04,-1.51E-04,6.71E-08,-0.33641,5.0247,3.7962,5.0247,-0.33641,4.2074,-3.97E+07,4.98E+07,-3.97E+07,4.98E+07,-2.16E+07,2.06E+07,0,1.13E-02,5.54E-06,7.97E-03,0,1.13E-02,0,2.63E+09,1.81E+06,2.63E+09,0,1.23E+09,-1.56E-04,6.71E-08,-0.33641,5.0247,-3.97E+07,4.98E+07,0,1.13E-02,0,2.63E+09
89,1,1.13E-05,-1.55E-04,7.13E-08,-1.55E-04,-1.50E-04,-1.51E-04,7.13E-08,-4.4739,8.0188,-2.0477,7.8391,-4.4739,8.0188,-1.05E+09,1.25E+09,-1.05E+09,1.25E+09,-4.45E+08,5.08E+08,0,1.21E-02,5.68E-06,7.84E-03,0,1.21E-02,0,2.47E+09,1.96E+06,2.47E+09,0,1.33E+09,-1.55E-04,7.13E-08,-4.4739,8.0188,-1.05E+09,1.25E+09,0,1.21E-02,0,2.47E+09
90,1,1.14E-05,-1.55E-04,6.46E-08,-1.55E-04,-1.50E-04,-1.50E-04,6.46E-08,-2.4836,8.3468,1.2793,8.3468,-2.4836,6.0753,-6.77E+08,8.48E+08,-6.77E+08,8.48E+08,-3.18E+08,3.98E+08,0,1.11E-02,7.01E-06,7.53E-03,0,1.11E-02,0,2.33E+09,2.90E+06,2.33E+09,0,1.23E+09,-1.55E-04,6.46E-08,-2.4836,8.3468,-6.77E+08,8.48E+08,0,1.11E-02,0,2.33E+09
91,1,1.16E-05,-1.54E-04,6.44E-08,-1.54E-04,-1.49E-04,-1.49E-04,6.44E-08,-2.4747,8.1748,-1.343,8.1748,-2.4747,7.6473,-1.02E+09,1.27E+09,-1.02E+09,1.27E+09,-3.13E+08,2.30E+08,0,1.07E-02,6.72E-06,7.28E-03,0,1.07E-02,0,2.20E+09,2.54E+06,2.20E+09,0,1.16E+09,-1.54E-04,6.44E-08,-2.4747,8.1748,-1.02E+09,1.27E+09,0,1.07E-02,0,2.20E+09
92,1,1.17E-05,-1.53E-04,7.17E-08,-1.53E-04,-1.49E-04,-1.49E-04,7.17E-08,-3.4401,8.1699,-5.05E-03,8.1699,-3.4401,6.8578,-7.87E+08,1.09E+09,-7.87E+08,1.09E+09,-2.54E+08,2.50E+08,0,1.05E-02,4.15E-06,6.96E-03,0,1.05E-02,0,2.08E+09,1.64E+06,2.08E+09,0,1.11E+09,-1.53E-04,7.17E-08,-3.4401,8.1699,-7.87E+08,1.09E+09,0,1.05E-02,0,2.08E+09
93,1,1.18E-05,-1.52E-04,7.15E-08,-1.52E-04,-1.48E-04,-1.48E-04,7.15E-08,-1.9982,9.0336,1.7389,9.0336,-1.9982,7.8752,-5.73E+08,7.08E+08,-5.73E+08,7.08E+08,-2.33E+08,1.86E+08,0,1.03E-02,3.32E-06,6.35E-03,0,1.03E-02,0,1.92E+09,8.65E+05,1.92E+09,0,1.10E+09,-1.52E-04,7.15E-08,-1.9982,9.0336,-5.73E+08,7.08E+08,0,1.03E-02,0,1.92E+09
94,1,1.19E-05,-1.52E-04,6.09E-08,-1.52E-04,-1.47E-04,-1.48E-04,6.09E-08,-1.4628,9.007,2.7225,9.007,-1.4628,7.7115,-5.79E+08,8.61E+08,-5.79E+08,8.61E+08,-1.98E+08,1.76E+08,0,1.00E-02,3.73E-06,6.15E-03,0,1.00E-02,0,1.79E+09,1.61E+06,1.79E+09,0,1.08E+09,-1.52E-04,6.09E-08,-1.4628,9.007,-5.79E+08,8.61E+08,0,1.00E-02,0,1.79E+09
95,1,1.21E-05,-1.51E-04,4.68E-08,-1.51E-04,-1.46E-04,-1.47E-04,4.68E-08,-1.4313,9.9602,3.496,9.9602,-1.4313,7.7787,-9.04E+08,6.11E+08,-9.04E+08,6.11E+08,-1.13E+08,1.63E+08,0,9.72E-03,3.41E-06,5.94E-03,0,9.72E-03,0,1.65E+09,1.47E+06,1.65E+09,0,1.03E+09,-1.51E-04,4.68E-08,-1.4313,9.9602,-9.04E+08,6.11E+08,0,9.72E-03,0,1.65E+09
96,1,1.22E-05,-1.50E-04,4.89E-08,-1.50E-04,-1.45E-04,-1.46E-04,4.89E-08,-0.92378,10.454,4.584,10.454,-0.92378,7.5218,-3.82E+08,4.32E+08,-3.82E+08,4.32E+08,-1.46E+08,1.38E+08,0,9.72E-03,1.97E-06,5.76E-03,0,9.72E-03,0,1.47E+09,8.13E+05,1.47E+09,0,1.02E+09,-1.50E-04,4.89E-08,-0.92378,10.454,-3.82E+08,4.32E+08,0,9.72E-03,0,1.47E+09
97,1,1.23E-05,-1.49E-04,5.54E-08,-1.49E-04,-1.44E-04,-1.45E-04,5.54E-08,-1.1382,8.9775,4.9432,8.9775,-1.1382,6.7749,-6.40E+08,5.72E+08,-6.40E+08,5.72E+08,-1.66E+08,1.43E+08,0,9.42E-03,1.60E-06,5.28E-03,0,9.42E-03,0,1.36E+09,6.72E+05,1.36E+09,0,9.80E+08,-1.49E-04,5.54E-08,-1.1382,8.9775,-6.40E+08,5.72E+08,0,9.42E-03,0,1.36E+09
98,1,1.25E-05,-1.48E-04,1.93E-07,-1.48E-04,-1.43E-04,-1.44E-04,1.93E-07,-1.1141,8.4691,5.0477,8.4691,-1.1141,7.2291,-5.07E+08,3.49E+08,-5.07E+08,3.49E+08,-1.82E+08,1.75E+08,0,9.03E-03,1.60E-06,4.78E-03,0,9.03E-03,0,1.21E+09,5.87E+05,1.21E+09,0,9.37E+08,-1.48E-04,1.93E-07,-1.1141,8.4691,-5.07E+08,3.49E+08,0,9.03E-03,0,1.21E+09
