Unnamed: 0,Steps,Time [s],[A] Directional Deformation Flexible (Min) [m],[B] Directional Deformation Flexible (Max) [m],[C] Directional Deformation SiC (Min) [m],[D] Directional Deformation SiC (Max) [m],[E] Directional Deformation Asperity (Min) [m],[F] Directional Deformation Asperity (Max) [m],[G] Directional Velocity Flexible (Min) [m/s],[H] Directional Velocity Flexible (Max) [m/s],[I] Directional Velocity SiC (Min) [m/s],[J] Directional Velocity SiC (Max) [m/s],[K] Directional Velocity Asperity (Min) [m/s],[L] Directional Velocity Asperity (Max) [m/s],[M] Directional Acceleration Flexible (Min) [m/s²],[N] Directional Acceleration Flexible (Max) [m/s²],[O] Directional Acceleration SiC (Min) [m/s²],[P] Directional Acceleration SiC (Max) [m/s²],[Q] Directional Acceleration Asperity (Min) [m/s²],[R] Directional Acceleration Asperity (Max) [m/s²],[S] Equivalent Elastic Strain Flexible (Min) [m/m],[T] Equivalent Elastic Strain Flexible (Max) [m/m],[U] Equivalent Elastic Strain SiC (Min) [m/m],[V] Equivalent Elastic Strain SiC (Max) [m/m],[W] Equivalent Elastic Strain Asperity (Min) [m/m],[X] Equivalent Elastic Strain Asperity (Max) [m/m],[Y] Equivalent Stress Flexible (Min) [Pa],[Z] Equivalent Stress Flexible (Max) [Pa],[AA] Equivalent Stress SiC (Min) [Pa],[AB] Equivalent Stress SiC (Max) [Pa],[AC] Equivalent Stress Asperity (Min) [Pa],[AD] Equivalent Stress Asperity (Max) [Pa],[AE] Directional Deformation 4 (Min) [m],[AF] Directional Deformation 4 (Max) [m],[AG] Directional Velocity 4 (Min) [m/s],[AH] Directional Velocity 4 (Max) [m/s],[AI] Directional Acceleration (Min) [m/s²],[AJ] Directional Acceleration (Max) [m/s²],[AK] Equivalent Elastic Strain 4 (Min) [m/m],[AL] Equivalent Elastic Strain 4 (Max) [m/m],[AM] Equivalent Stress 4 (Min) [Pa],[AN] Equivalent Stress 4 (Max) [Pa]
1,1,1.18E-38,0,0,0,0,0,0,-5,0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0
2,1,1.26E-07,-6.31E-07,0,-6.31E-07,-6.31E-07,0,0,-5,0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.31E-07,0,-5,0,0,0,0,0,0,0
3,1,2.54E-07,-1.27E-06,0,-1.27E-06,-1.27E-06,0,0,-5,0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27E-06,0,-5,0,0,0,0,0,0,0
4,1,3.83E-07,-1.91E-06,3.25E-09,-1.91E-06,-1.88E-06,-5.26E-07,3.25E-09,-5.2846,4.92E-03,-5.2846,-4.6661,-4.5151,4.92E-03,-5.97E+07,8.88E+07,-5.97E+07,8.88E+07,-3.67E+07,2.16E+07,0,3.21E-03,0,1.59E-04,0,3.21E-03,0,1.87E+08,0,3.38E+07,0,1.87E+08,-1.91E-06,3.25E-09,-5.2846,4.92E-03,-5.97E+07,8.88E+07,0,3.21E-03,0,1.87E+08
5,1,5.11E-07,-2.56E-06,3.47E-10,-2.56E-06,-2.48E-06,-1.07E-06,3.47E-10,-5.0039,4.08E-03,-5.0039,-4.617,-4.2494,4.08E-03,-3.57E+07,3.52E+07,-3.57E+07,3.52E+07,-1.22E+07,2.36E+07,0,6.32E-03,6.04E-10,3.33E-04,0,6.32E-03,0,3.67E+08,116.99,7.06E+07,0,3.67E+08,-2.56E-06,3.47E-10,-5.0039,4.08E-03,-3.57E+07,3.52E+07,0,6.32E-03,0,3.67E+08
6,1,6.40E-07,-3.20E-06,6.40E-10,-3.20E-06,-3.09E-06,-1.62E-06,6.40E-10,-5.0378,6.83E-03,-5.0378,-4.6023,-4.1654,6.83E-03,-2.66E+07,3.97E+07,-2.66E+07,3.97E+07,-5.15E+06,9.47E+06,0,9.40E-03,1.21E-08,4.96E-04,0,9.40E-03,0,5.47E+08,5257.9,1.06E+08,0,5.47E+08,-3.20E-06,6.40E-10,-5.0378,6.83E-03,-2.66E+07,3.97E+07,0,9.40E-03,0,5.47E+08
7,1,7.68E-07,-3.84E-06,1.18E-09,-3.84E-06,-3.70E-06,-2.18E-06,1.18E-09,-5.0178,1.02E-02,-5.0178,-4.8141,-4.7128,1.02E-02,-3.20E+07,2.26E+07,-3.20E+07,2.26E+07,-9.83E+06,1.85E+07,0,1.17E-02,6.05E-08,6.23E-04,0,1.17E-02,0,6.72E+08,24911,1.31E+08,0,6.72E+08,-3.84E-06,1.18E-09,-5.0178,1.02E-02,-3.20E+07,2.26E+07,0,1.17E-02,0,6.72E+08
8,1,8.96E-07,-4.48E-06,2.12E-09,-4.48E-06,-4.33E-06,-2.80E-06,2.12E-09,-5.0577,0.22256,-5.0577,-4.9023,-4.8013,0.22256,-1.43E+07,2.11E+07,-1.43E+07,2.11E+07,-8.85E+06,1.03E+07,0,1.19E-02,1.62E-07,6.68E-04,0,1.19E-02,0,7.14E+08,69526,1.41E+08,0,7.14E+08,-4.48E-06,2.12E-09,-5.0577,0.22256,-1.43E+07,2.11E+07,0,1.19E-02,0,7.14E+08
9,1,1.02E-06,-5.12E-06,2.57E-09,-5.12E-06,-4.96E-06,-3.41E-06,2.57E-09,-5.075,0.34701,-5.075,-4.8962,-4.7724,0.34701,-1.95E+07,1.58E+07,-1.95E+07,1.58E+07,-1.14E+07,9.52E+06,0,1.20E-02,1.81E-07,7.12E-04,0,1.20E-02,0,7.43E+08,59515,1.50E+08,0,7.43E+08,-5.12E-06,2.57E-09,-5.075,0.34701,-1.95E+07,1.58E+07,0,1.20E-02,0,7.43E+08
10,1,1.15E-06,-5.76E-06,2.11E-09,-5.76E-06,-5.58E-06,-4.03E-06,2.11E-09,-5.0243,0.65341,-5.0243,-4.6057,-5.0235,0.65341,-9.75E+07,9.27E+07,-9.75E+07,4.95E+07,-5.53E+07,9.27E+07,0,1.21E-02,1.40E-07,7.26E-04,0,1.21E-02,0,7.78E+08,30220,1.64E+08,0,7.78E+08,-5.76E-06,2.11E-09,-5.0243,0.65341,-9.75E+07,9.27E+07,0,1.21E-02,0,7.78E+08
11,1,1.28E-06,-6.40E-06,7.08E-10,-6.40E-06,-6.15E-06,-4.67E-06,7.08E-10,-4.9917,0.23938,-4.9917,-4.3864,-4.8797,0.23938,-4.34E+07,4.35E+07,-3.35E+07,4.35E+07,-4.34E+07,3.29E+07,0,1.21E-02,1.58E-07,8.55E-04,0,1.21E-02,0,8.06E+08,65219,2.24E+08,0,8.06E+08,-6.40E-06,7.08E-10,-4.9917,0.23938,-4.34E+07,4.35E+07,0,1.21E-02,0,8.06E+08
12,1,1.41E-06,-7.03E-06,2.57E-09,-7.03E-06,-6.72E-06,-5.31E-06,2.57E-09,-4.9773,4.46E-02,-4.9773,-4.3748,-4.9194,4.46E-02,-2.64E+07,1.93E+07,-2.64E+07,1.65E+07,-2.20E+07,1.93E+07,0,1.22E-02,5.26E-08,1.11E-03,0,1.22E-02,0,8.35E+08,18519,2.88E+08,0,8.35E+08,-7.03E-06,2.57E-09,-4.9773,4.46E-02,-2.64E+07,1.93E+07,0,1.22E-02,0,8.35E+08
13,1,1.54E-06,-7.67E-06,3.01E-09,-7.67E-06,-7.29E-06,-5.94E-06,3.01E-09,-4.9699,2.76E-02,-4.953,-4.4266,-4.9699,2.76E-02,-2.06E+07,1.43E+07,-2.06E+07,1.43E+07,-1.58E+07,9.29E+06,0,1.22E-02,3.46E-08,1.37E-03,0,1.22E-02,0,8.54E+08,11075,3.52E+08,0,8.54E+08,-7.67E-06,3.01E-09,-4.9699,2.76E-02,-2.06E+07,1.43E+07,0,1.22E-02,0,8.54E+08
14,1,1.67E-06,-8.30E-06,4.18E-09,-8.30E-06,-7.86E-06,-6.58E-06,4.18E-09,-4.9527,3.87E-02,-4.9527,-4.4512,-4.8691,3.87E-02,-1.56E+07,1.62E+07,-1.56E+07,1.60E+07,-1.20E+07,1.62E+07,0,1.23E-02,4.25E-08,1.64E-03,0,1.23E-02,0,8.67E+08,13826,4.11E+08,0,8.67E+08,-8.30E-06,4.18E-09,-4.9527,3.87E-02,-1.56E+07,1.62E+07,0,1.23E-02,0,8.67E+08
15,1,1.80E-06,-8.94E-06,5.99E-09,-8.94E-06,-8.43E-06,-7.20E-06,5.99E-09,-5.7341,3.27E-02,-5.2273,-4.0945,-5.7341,3.27E-02,-6.21E+07,2.28E+08,-6.21E+07,2.28E+08,-4.24E+07,3.28E+07,0,1.23E-02,2.11E-07,1.92E-03,0,1.23E-02,0,8.90E+08,57692,4.81E+08,0,8.90E+08,-8.94E-06,5.99E-09,-5.7341,3.27E-02,-6.21E+07,2.28E+08,0,1.23E-02,0,8.90E+08
16,1,1.92E-06,-9.57E-06,6.43E-09,-9.57E-06,-8.99E-06,-7.80E-06,6.43E-09,-4.9754,5.69E-02,-4.9754,-4.1932,-4.3727,5.69E-02,-3.12E+07,2.45E+07,-3.12E+07,2.45E+07,-1.19E+07,1.70E+07,0,1.23E-02,3.47E-07,2.10E-03,0,1.23E-02,0,9.21E+08,1.28E+05,5.42E+08,0,9.21E+08,-9.57E-06,6.43E-09,-4.9754,5.69E-02,-3.12E+07,2.45E+07,0,1.23E-02,0,9.21E+08
17,1,2.05E-06,-1.02E-05,3.49E-09,-1.02E-05,-9.55E-06,-8.40E-06,3.49E-09,-4.8933,0.10647,-4.8933,-4.221,-4.5069,0.10647,-2.36E+07,1.86E+07,-2.36E+07,1.86E+07,-1.02E+07,1.11E+07,0,1.24E-02,4.14E-07,2.30E-03,0,1.24E-02,0,9.60E+08,1.58E+05,6.04E+08,0,9.60E+08,-1.02E-05,3.49E-09,-4.8933,0.10647,-2.36E+07,1.86E+07,0,1.24E-02,0,9.60E+08
18,1,2.18E-06,-1.08E-05,2.20E-09,-1.08E-05,-1.01E-05,-8.99E-06,2.20E-09,-4.8685,9.51E-02,-4.8685,-4.3507,-4.6219,9.51E-02,-1.51E+07,1.76E+07,-1.51E+07,1.69E+07,-1.44E+07,1.76E+07,0,1.24E-02,4.46E-07,2.48E-03,0,1.24E-02,0,1.01E+09,1.93E+05,6.63E+08,0,1.01E+09,-1.08E-05,2.20E-09,-4.8685,9.51E-02,-1.51E+07,1.76E+07,0,1.24E-02,0,1.01E+09
19,1,2.31E-06,-1.14E-05,3.70E-09,-1.14E-05,-1.07E-05,-9.66E-06,3.70E-09,-6.7465,6.91E-02,-4.8545,-4.4452,-6.7465,6.91E-02,-1.63E+07,2.19E+07,-1.30E+07,1.17E+07,-1.63E+07,2.19E+07,0,1.24E-02,5.62E-07,2.62E-03,0,1.24E-02,0,1.05E+09,2.48E+05,7.08E+08,0,1.05E+09,-1.14E-05,3.70E-09,-6.7465,6.91E-02,-1.63E+07,2.19E+07,0,1.24E-02,0,1.05E+09
20,1,2.44E-06,-1.21E-05,5.30E-09,-1.21E-05,-1.13E-05,-1.04E-05,5.30E-09,-5.4393,4.57E-02,-4.8247,-4.4244,-5.4393,4.57E-02,-1.97E+07,2.71E+07,-1.63E+07,1.97E+07,-1.97E+07,2.71E+07,0,1.25E-02,5.00E-07,2.70E-03,0,1.25E-02,0,1.07E+09,2.13E+05,7.43E+08,0,1.07E+09,-1.21E-05,5.30E-09,-5.4393,4.57E-02,-1.97E+07,2.71E+07,0,1.25E-02,0,1.07E+09
21,1,2.57E-06,-1.27E-05,7.77E-09,-1.27E-05,-1.18E-05,-1.11E-05,7.77E-09,-5.5091,3.74E-02,-4.7913,-4.5543,-5.5091,3.74E-02,-1.20E+07,1.50E+07,-1.04E+07,1.39E+07,-1.20E+07,1.50E+07,0,1.25E-02,3.95E-07,2.76E-03,0,1.25E-02,0,1.09E+09,84276,7.69E+08,0,1.09E+09,-1.27E-05,7.77E-09,-5.5091,3.74E-02,-1.20E+07,1.50E+07,0,1.25E-02,0,1.09E+09
22,1,2.69E-06,-1.33E-05,7.87E-09,-1.33E-05,-1.24E-05,-1.18E-05,7.87E-09,-5.6776,0.35633,-4.7525,-4.4882,-5.6776,0.35633,-1.63E+07,1.24E+07,-1.16E+07,9.88E+06,-1.63E+07,1.24E+07,0,1.25E-02,4.46E-07,2.81E-03,0,1.25E-02,0,1.10E+09,1.25E+05,7.91E+08,0,1.10E+09,-1.33E-05,7.87E-09,-5.6776,0.35633,-1.63E+07,1.24E+07,0,1.25E-02,0,1.10E+09
23,1,2.82E-06,-1.39E-05,6.04E-09,-1.39E-05,-1.30E-05,-1.24E-05,6.04E-09,-4.8938,9.64E-02,-4.8938,-4.1592,-4.5096,9.64E-02,-1.02E+08,8.09E+07,-1.02E+08,7.47E+07,-6.25E+07,8.09E+07,0,1.26E-02,6.20E-07,2.85E-03,0,1.26E-02,0,1.14E+09,2.55E+05,7.75E+08,0,1.14E+09,-1.39E-05,6.04E-09,-4.8938,9.64E-02,-1.02E+08,8.09E+07,0,1.26E-02,0,1.14E+09
24,1,2.95E-06,-1.45E-05,5.60E-09,-1.45E-05,-1.35E-05,-1.30E-05,5.60E-09,-5.4092,0.14464,-4.8344,-4.1298,-5.4092,0.14464,-5.53E+07,4.13E+07,-4.46E+07,3.99E+07,-5.53E+07,4.13E+07,0,1.26E-02,6.25E-07,2.79E-03,0,1.26E-02,0,1.17E+09,2.67E+05,8.07E+08,0,1.17E+09,-1.45E-05,5.60E-09,-5.4092,0.14464,-5.53E+07,4.13E+07,0,1.26E-02,0,1.17E+09
25,1,3.08E-06,-1.51E-05,4.11E-09,-1.51E-05,-1.41E-05,-1.37E-05,4.11E-09,-5.3535,9.57E-02,-4.6645,-4.0172,-5.3535,9.57E-02,-3.19E+07,2.12E+07,-3.19E+07,1.93E+07,-2.89E+07,2.12E+07,0,1.26E-02,6.37E-07,2.76E-03,0,1.26E-02,0,1.19E+09,2.42E+05,8.56E+08,0,1.19E+09,-1.51E-05,4.11E-09,-5.3535,9.57E-02,-3.19E+07,2.12E+07,0,1.26E-02,0,1.19E+09
26,1,3.21E-06,-1.57E-05,3.42E-09,-1.57E-05,-1.46E-05,-1.43E-05,3.42E-09,-5.1021,7.07E-02,-4.6117,-4.0029,-5.1021,7.07E-02,-2.52E+07,3.40E+07,-2.52E+07,1.88E+07,-2.30E+07,3.40E+07,0,1.26E-02,6.69E-07,2.80E-03,0,1.26E-02,0,1.21E+09,2.35E+05,9.18E+08,0,1.21E+09,-1.57E-05,3.42E-09,-5.1021,7.07E-02,-2.52E+07,3.40E+07,0,1.26E-02,0,1.21E+09
27,1,3.34E-06,-1.63E-05,6.97E-09,-1.63E-05,-1.52E-05,-1.50E-05,6.97E-09,-4.9122,7.24E-02,-4.5698,-4.0207,-4.9122,7.24E-02,-2.73E+07,2.44E+07,-2.73E+07,1.05E+07,-2.20E+07,2.44E+07,0,1.26E-02,8.42E-07,2.94E-03,0,1.26E-02,0,1.22E+09,3.57E+05,9.83E+08,0,1.22E+09,-1.63E-05,6.97E-09,-4.9122,7.24E-02,-2.73E+07,2.44E+07,0,1.26E-02,0,1.22E+09
28,1,3.46E-06,-1.69E-05,1.07E-08,-1.69E-05,-1.58E-05,-1.56E-05,1.07E-08,-4.792,4.79E-02,-4.5131,-3.9955,-4.792,4.79E-02,-1.54E+07,1.54E+07,-1.06E+07,1.20E+07,-1.54E+07,1.54E+07,0,1.26E-02,1.06E-06,3.27E-03,0,1.26E-02,0,1.23E+09,4.31E+05,1.04E+09,0,1.23E+09,-1.69E-05,1.07E-08,-4.792,4.79E-02,-1.54E+07,1.54E+07,0,1.26E-02,0,1.23E+09
29,1,3.59E-06,-1.74E-05,1.19E-08,-1.74E-05,-1.63E-05,-1.62E-05,1.19E-08,-4.9034,4.42E-02,-4.4649,-3.9122,-4.9034,4.42E-02,-9.41E+06,1.50E+07,-9.41E+06,1.06E+07,-7.41E+06,1.50E+07,0,1.27E-02,9.53E-07,3.63E-03,0,1.27E-02,0,1.24E+09,3.46E+05,1.10E+09,0,1.24E+09,-1.74E-05,1.19E-08,-4.9034,4.42E-02,-9.41E+06,1.50E+07,0,1.27E-02,0,1.24E+09
30,1,3.72E-06,-1.80E-05,1.04E-08,-1.80E-05,-1.68E-05,-1.69E-05,1.04E-08,-4.9596,0.3989,-4.4155,-3.8669,-4.9596,0.3989,-1.27E+07,1.16E+07,-1.27E+07,1.16E+07,-1.03E+07,9.98E+06,0,1.27E-02,9.52E-07,4.06E-03,0,1.27E-02,0,1.25E+09,3.49E+05,1.16E+09,0,1.25E+09,-1.80E-05,1.04E-08,-4.9596,0.3989,-1.27E+07,1.16E+07,0,1.27E-02,0,1.25E+09
31,1,3.85E-06,-1.86E-05,6.05E-09,-1.86E-05,-1.74E-05,-1.75E-05,6.05E-09,-4.9732,0.57144,-4.3616,-3.8579,-4.9732,0.57144,-9.08E+06,1.16E+07,-7.07E+06,1.16E+07,-9.08E+06,9.76E+06,0,1.27E-02,9.37E-07,4.54E-03,0,1.27E-02,0,1.25E+09,3.97E+05,1.22E+09,0,1.25E+09,-1.86E-05,6.05E-09,-4.9732,0.57144,-9.08E+06,1.16E+07,0,1.27E-02,0,1.25E+09
32,1,3.98E-06,-1.91E-05,7.70E-09,-1.91E-05,-1.79E-05,-1.81E-05,7.70E-09,-4.8132,0.54031,-4.307,-3.8268,-4.8132,0.54031,-2.19E+07,4.90E+07,-2.19E+07,4.90E+07,-1.07E+07,1.23E+07,0,1.27E-02,1.04E-06,5.01E-03,0,1.27E-02,0,1.28E+09,4.15E+05,1.28E+09,0,1.25E+09,-1.91E-05,7.70E-09,-4.8132,0.54031,-2.19E+07,4.90E+07,0,1.27E-02,0,1.28E+09
33,1,4.11E-06,-1.97E-05,1.06E-08,-1.97E-05,-1.84E-05,-1.87E-05,1.06E-08,-4.4099,0.1654,-4.2637,-3.8126,-4.4099,0.1654,-1.90E+07,2.06E+07,-1.90E+07,2.06E+07,-1.67E+07,1.49E+07,0,1.27E-02,8.01E-07,5.45E-03,0,1.27E-02,0,1.34E+09,3.02E+05,1.34E+09,0,1.25E+09,-1.97E-05,1.06E-08,-4.4099,0.1654,-1.90E+07,2.06E+07,0,1.27E-02,0,1.34E+09
34,1,4.23E-06,-2.02E-05,9.06E-09,-2.02E-05,-1.89E-05,-1.93E-05,9.06E-09,-4.4031,8.23E-02,-4.1913,-3.7251,-4.4031,8.23E-02,-2.74E+07,2.98E+07,-2.74E+07,2.98E+07,-1.96E+07,7.62E+06,0,1.27E-02,8.78E-07,5.87E-03,0,1.27E-02,0,1.39E+09,3.37E+05,1.39E+09,0,1.25E+09,-2.02E-05,9.06E-09,-4.4031,8.23E-02,-2.74E+07,2.98E+07,0,1.27E-02,0,1.39E+09
35,1,4.36E-06,-2.07E-05,9.60E-09,-2.07E-05,-1.93E-05,-1.99E-05,9.60E-09,-4.293,5.54E-02,-4.1393,-3.7245,-4.293,5.54E-02,-2.50E+07,1.78E+07,-2.50E+07,1.50E+07,-9.18E+06,1.78E+07,0,1.27E-02,1.12E-06,6.27E-03,0,1.27E-02,0,1.43E+09,4.68E+05,1.43E+09,0,1.24E+09,-2.07E-05,9.60E-09,-4.293,5.54E-02,-2.50E+07,1.78E+07,0,1.27E-02,0,1.43E+09
36,1,4.49E-06,-2.13E-05,1.11E-08,-2.13E-05,-1.98E-05,-2.04E-05,1.11E-08,-4.2019,0.11737,-4.0719,-3.5815,-4.2019,0.11737,-2.13E+07,1.27E+07,-2.13E+07,1.27E+07,-8.75E+06,8.62E+06,0,1.27E-02,1.26E-06,6.67E-03,0,1.27E-02,0,1.52E+09,4.86E+05,1.52E+09,0,1.25E+09,-2.13E-05,1.11E-08,-4.2019,0.11737,-2.13E+07,1.27E+07,0,1.27E-02,0,1.52E+09
37,1,4.62E-06,-2.18E-05,1.26E-08,-2.18E-05,-2.03E-05,-2.10E-05,1.26E-08,-4.1825,0.36539,-4.0145,-3.5319,-4.1825,0.36539,-9.79E+06,1.18E+07,-9.79E+06,1.18E+07,-6.96E+06,8.91E+06,0,1.27E-02,1.11E-06,7.07E-03,0,1.27E-02,0,1.62E+09,4.32E+05,1.62E+09,0,1.26E+09,-2.18E-05,1.26E-08,-4.1825,0.36539,-9.79E+06,1.18E+07,0,1.27E-02,0,1.62E+09
38,1,4.75E-06,-2.23E-05,1.13E-08,-2.23E-05,-2.07E-05,-2.15E-05,1.13E-08,-4.1337,0.66801,-3.9519,-3.4436,-4.1337,0.66801,-7.94E+06,8.22E+06,-7.94E+06,8.22E+06,-5.78E+06,7.11E+06,0,1.27E-02,1.10E-06,7.48E-03,0,1.27E-02,0,1.73E+09,3.98E+05,1.73E+09,0,1.27E+09,-2.23E-05,1.13E-08,-4.1337,0.66801,-7.94E+06,8.22E+06,0,1.27E-02,0,1.73E+09
39,1,4.88E-06,-2.28E-05,7.70E-09,-2.28E-05,-2.12E-05,-2.20E-05,7.70E-09,-3.9317,0.68921,-3.9317,-3.5361,-3.9051,0.68921,-6.64E+07,3.37E+07,-6.64E+07,3.37E+07,-6.32E+07,2.28E+07,0,1.27E-02,1.25E-06,7.65E-03,0,1.27E-02,0,1.77E+09,5.32E+05,1.77E+09,0,1.29E+09,-2.28E-05,7.70E-09,-3.9317,0.68921,-6.64E+07,3.37E+07,0,1.27E-02,0,1.77E+09
40,1,5.00E-06,-2.33E-05,7.81E-09,-2.33E-05,-2.16E-05,-2.25E-05,7.81E-09,-3.8154,5.41E-02,-3.8154,-3.3403,-3.7338,5.41E-02,-1.75E+07,1.49E+07,-1.75E+07,1.49E+07,-1.49E+07,1.27E+07,0,1.27E-02,1.23E-06,7.58E-03,0,1.27E-02,0,1.75E+09,4.96E+05,1.75E+09,0,1.30E+09,-2.33E-05,7.81E-09,-3.8154,5.41E-02,-1.75E+07,1.49E+07,0,1.27E-02,0,1.75E+09
41,1,5.13E-06,-2.38E-05,1.05E-08,-2.38E-05,-2.21E-05,-2.30E-05,1.05E-08,-3.7475,5.18E-02,-3.7475,-3.3279,-3.7086,5.18E-02,-1.80E+07,1.40E+07,-1.13E+07,1.40E+07,-1.80E+07,9.01E+06,0,1.27E-02,1.06E-06,7.51E-03,0,1.27E-02,0,1.76E+09,4.38E+05,1.76E+09,0,1.31E+09,-2.38E-05,1.05E-08,-3.7475,5.18E-02,-1.80E+07,1.40E+07,0,1.27E-02,0,1.76E+09
42,1,5.26E-06,-2.43E-05,1.09E-08,-2.43E-05,-2.26E-05,-2.34E-05,1.09E-08,-3.6825,5.14E-02,-3.6825,-3.2543,-3.6376,5.14E-02,-9.76E+06,1.01E+07,-9.76E+06,8.36E+06,-8.23E+06,1.01E+07,0,1.27E-02,1.05E-06,7.45E-03,0,1.27E-02,0,1.79E+09,3.92E+05,1.79E+09,0,1.32E+09,-2.43E-05,1.09E-08,-3.6825,5.14E-02,-9.76E+06,1.01E+07,0,1.27E-02,0,1.79E+09
43,1,5.39E-06,-2.47E-05,1.20E-08,-2.47E-05,-2.30E-05,-2.39E-05,1.20E-08,-3.6403,0.15422,-3.611,-3.2045,-3.6403,0.15422,-7.99E+06,1.14E+07,-7.99E+06,1.14E+07,-7.85E+06,7.16E+06,0,1.27E-02,1.30E-06,7.37E-03,0,1.27E-02,0,1.82E+09,4.79E+05,1.82E+09,0,1.33E+09,-2.47E-05,1.20E-08,-3.6403,0.15422,-7.99E+06,1.14E+07,0,1.27E-02,0,1.82E+09
44,1,5.52E-06,-2.52E-05,1.40E-08,-2.52E-05,-2.35E-05,-2.44E-05,1.40E-08,-3.5453,9.22E-02,-3.5354,-3.1139,-3.5453,9.22E-02,-6.46E+06,9.07E+06,-5.12E+06,9.07E+06,-6.46E+06,6.81E+06,0,1.27E-02,1.36E-06,7.30E-03,0,1.27E-02,0,1.86E+09,4.88E+05,1.86E+09,0,1.33E+09,-2.52E-05,1.40E-08,-3.5453,9.22E-02,-6.46E+06,9.07E+06,0,1.27E-02,0,1.86E+09
45,1,5.65E-06,-2.56E-05,1.19E-08,-2.56E-05,-2.39E-05,-2.48E-05,1.19E-08,-3.4654,0.46673,-3.4654,-3.0253,-3.4544,0.46673,-5.93E+06,7.50E+06,-3.72E+06,4.59E+06,-5.93E+06,7.50E+06,0,1.27E-02,1.25E-06,7.22E-03,0,1.27E-02,0,1.89E+09,4.34E+05,1.89E+09,0,1.34E+09,-2.56E-05,1.19E-08,-3.4654,0.46673,-5.93E+06,7.50E+06,0,1.27E-02,0,1.89E+09
46,1,5.78E-06,-2.61E-05,8.96E-09,-2.61E-05,-2.43E-05,-2.52E-05,8.96E-09,-3.4264,0.63092,-3.3886,-2.9703,-3.4264,0.63092,-9.50E+06,6.98E+06,-4.17E+06,6.98E+06,-9.50E+06,6.67E+06,0,1.27E-02,1.32E-06,7.15E-03,0,1.27E-02,0,1.93E+09,5.01E+05,1.93E+09,0,1.35E+09,-2.61E-05,8.96E-09,-3.4264,0.63092,-9.50E+06,6.98E+06,0,1.27E-02,0,1.93E+09
47,1,5.90E-06,-2.65E-05,6.63E-09,-2.65E-05,-2.48E-05,-2.57E-05,6.63E-09,-3.3394,0.41783,-3.3072,-2.9059,-3.3394,0.41783,-7.58E+06,4.16E+06,-3.85E+06,3.97E+06,-7.58E+06,4.16E+06,0,1.27E-02,1.55E-06,7.07E-03,0,1.27E-02,0,1.96E+09,6.35E+05,1.96E+09,0,1.35E+09,-2.65E-05,6.63E-09,-3.3394,0.41783,-7.58E+06,4.16E+06,0,1.27E-02,0,1.96E+09
48,1,6.03E-06,-2.69E-05,1.05E-08,-2.69E-05,-2.52E-05,-2.61E-05,1.05E-08,-3.2488,6.00E-02,-3.2281,-2.8519,-3.2488,6.00E-02,-7.08E+06,4.62E+06,-2.67E+06,4.36E+06,-7.08E+06,4.62E+06,0,1.27E-02,1.30E-06,7.01E-03,0,1.27E-02,0,1.99E+09,5.38E+05,1.99E+09,0,1.35E+09,-2.69E-05,1.05E-08,-3.2488,6.00E-02,-7.08E+06,4.62E+06,0,1.27E-02,0,1.99E+09
49,1,6.16E-06,-2.73E-05,1.47E-08,-2.73E-05,-2.56E-05,-2.65E-05,1.47E-08,-3.1621,6.12E-02,-3.1475,-2.8208,-3.1621,6.12E-02,-3.71E+06,5.06E+06,-2.41E+06,3.19E+06,-3.71E+06,5.06E+06,0,1.27E-02,1.26E-06,6.97E-03,0,1.27E-02,0,2.02E+09,4.59E+05,2.02E+09,0,1.36E+09,-2.73E-05,1.47E-08,-3.1621,6.12E-02,-3.71E+06,5.06E+06,0,1.27E-02,0,2.02E+09
50,1,6.29E-06,-2.77E-05,1.47E-08,-2.77E-05,-2.60E-05,-2.69E-05,1.47E-08,-3.0708,0.10011,-3.0648,-2.7127,-3.0708,0.10011,-3.35E+06,1.12E+07,-2.26E+06,4.20E+06,-3.35E+06,1.12E+07,0,1.27E-02,9.68E-07,6.93E-03,0,1.27E-02,0,2.04E+09,2.81E+05,2.04E+09,0,1.36E+09,-2.77E-05,1.47E-08,-3.0708,0.10011,-3.35E+06,1.12E+07,0,1.27E-02,0,2.04E+09
51,1,6.42E-06,-2.81E-05,1.25E-08,-2.81E-05,-2.63E-05,-2.72E-05,1.25E-08,-3.0027,0.22366,-2.9884,-2.6333,-3.0027,0.22366,-4.34E+06,6.95E+06,-2.41E+06,3.30E+06,-4.34E+06,6.95E+06,0,1.27E-02,1.39E-06,6.89E-03,0,1.27E-02,0,2.07E+09,5.02E+05,2.07E+09,0,1.36E+09,-2.81E-05,1.25E-08,-3.0027,0.22366,-4.34E+06,6.95E+06,0,1.27E-02,0,2.07E+09
